product page URL,product name,product code,ingredient,function,CAS#
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,Benziothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Water/Aqua,"Water is a solvent.Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,PPG-2 METHYL ETHER,"PPG-2 methyl ether is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Butoxypropanol,"Butoxypropanol is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",5131-66-8
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Diisobutylene-Maleic Acid Copolymer,Diisobutylene-maleic acid copolymeris a dispersing agent.,37199-81-8
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,PEG/PPG PROPYLHEPTYL ETHER,PEG/PPG propylheptyl ether is a surfactant.,166736-08-9
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Isotridecanol Ethoxylate,Isotridecanol ethoxylate is a surfactant.,69011-36-5
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Alcohol Ethoxylate,Alcohol ethoxylate is a surfactant.,Unknown
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Trisodium Dicarboxymethyl Alaninate,"Trisodium dicarboxymethyl alaninate is a chelating agent. Achelating agentis an organic compound that helps to remove metal ions from solutions. Basically, it helps prevent hard water residue. Chelators are commonly used in cleaning products such as detergents and soaps. Alanine trisodium salt is biodegradable and nontoxic.",164462-16-2
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Citric Acid,Citric acid is apH regulating agent.,77-92-9
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Fragrance,"For fragrance Inforamtion, visit www.ifraorg.org",
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Polymeric Blue Colorant,ProprietaryColorant,
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Hexyl Cinnamal,EU Fragrance Allergen,101-86-0
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Linalool,EU Fragrance Allergen,78-70-6
https://us.bona.com/products/bona-hard-surface-floor-cleaner-hard-floor-cleaning-machine-formulation.html,Bona® Hard-Surface Floor Cleaner - Hard-Floor Cleaning Machine Formulation,,Sodium Bicarbonate,Monosodium salt of carbonic acid with alkalinizing and electrolyte replacement properties.,144-55-8
https://us.bona.com/products/pro-series-hardwood-floor-mop.html,Bona Pro Series Hardwood Floor Mop,,Aqua,"Water is a solvent. Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/pro-series-hardwood-floor-mop.html,Bona Pro Series Hardwood Floor Mop,,Hydrogen Peroxide,Hydrogen peroxide is a solvent.,7722-84-1
https://us.bona.com/products/pro-series-hardwood-floor-mop.html,Bona Pro Series Hardwood Floor Mop,,PPG-2 METHYL ETHER,"PPG-2 methyl ether is a solvent. Co-solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Co-solvents can help to stabilize the surfactants and aid in grease clean-up. Co-solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/pro-series-hardwood-floor-mop.html,Bona Pro Series Hardwood Floor Mop,,Propylene Glycol n-Butyl Ether,,
https://us.bona.com/products/pro-series-hardwood-floor-mop.html,Bona Pro Series Hardwood Floor Mop,,Sodium Citrate,,
https://us.bona.com/products/pro-series-hardwood-floor-mop.html,Bona Pro Series Hardwood Floor Mop,,C8-C10 Alkylglucoside,,
https://us.bona.com/products/pro-series-stl-refill-cartridge.html,"Bona Pro Series Stone, Tile & Laminate Refill Cartridge",,Aqua,"Water is a solvent. Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/pro-series-stl-refill-cartridge.html,"Bona Pro Series Stone, Tile & Laminate Refill Cartridge",,Hydrogen Peroxide,Hydrogen peroxide is a solvent.,7722-84-1
https://us.bona.com/products/pro-series-stl-refill-cartridge.html,"Bona Pro Series Stone, Tile & Laminate Refill Cartridge",,PPG-2 METHYL ETHER,"PPG-2 methyl ether is a solvent. Co-solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Co-solvents can help to stabilize the surfactants and aid in grease clean-up. Co-solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/pro-series-stl-refill-cartridge.html,"Bona Pro Series Stone, Tile & Laminate Refill Cartridge",,Propylene Glycol n-Butyl Ether,,
https://us.bona.com/products/pro-series-stl-refill-cartridge.html,"Bona Pro Series Stone, Tile & Laminate Refill Cartridge",,Sodium Citrate,,
https://us.bona.com/products/pro-series-stl-refill-cartridge.html,"Bona Pro Series Stone, Tile & Laminate Refill Cartridge",,C8-C10 Alkylglucoside,,
https://us.bona.com/products/pro-series-hardwood-floor-care-system.html,Bona Pro Series Hardwood Floor Care System,,Water/Aqua,Water is a Solvent,7732-18-5
https://us.bona.com/products/pro-series-hardwood-floor-care-system.html,Bona Pro Series Hardwood Floor Care System,,Hydrogen Peroxide,Hydrogen Peroxide is a solvent.,7722-84-1
https://us.bona.com/products/pro-series-hardwood-floor-care-system.html,Bona Pro Series Hardwood Floor Care System,,PPG-2 METHYL ETHER,PPG-2 Methyl Ether is a solvent,34590-94-8
https://us.bona.com/products/pro-series-hardwood-floor-care-system.html,Bona Pro Series Hardwood Floor Care System,,Butoxypropanol,Butoxypropanol is a Solvent.,5131-66-8
https://us.bona.com/products/pro-series-hardwood-floor-care-system.html,Bona Pro Series Hardwood Floor Care System,,Decyl Glucoside,Decyl Glucoside is a Surfactant,68515-73-1
https://us.bona.com/products/pro-series-hardwood-floor-care-system.html,Bona Pro Series Hardwood Floor Care System,,Citric Acid,Citric Acid is a pH Regulating Agent,77-92-9
https://us.bona.com/products/pro-series-hardwood-floor-care-system.html,Bona Pro Series Hardwood Floor Care System,,Sodium Hydroxide,Sodium Hydroxide is a pH Regulating Agent,1310-73-2
https://us.bona.com/products/pro-series-hardwood-floor-care-system.html,Bona Pro Series Hardwood Floor Care System,,Fragrance,"For fragrance information,www.ifrafragrance.org",Proprietary
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,Aqua,"Water is a solvent.Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,Caprylyl/Capryl Glucoside,Caprylyl/Capryl Glucoside is a surfactant.,68515-73-1
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,PPG-2 Methyl Ether,"PPG-2 methyl ether is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,Butoxypropanol,"Butoxypropanol is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",5131-66-8
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,Polymeric Blue Colorant,Polymeric Blue Colorant is a colorant.,Proprietary
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,Polymeric Pink Colorant,Polymeric Pink Colorant is a colorant.,Proprietary
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,Methylchloroisothiazolinone,Methylchloroisothiazolinone is a preservative.,26172-55-4
https://us.bona.com/products/Bona--Ultimate-Hardwood-Floor-Care-Kit.html,Bona® Ultimate Hardwood Floor Care Kit,,Citric Acid,Citric acid is apH regulating agent.,77-92-9
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Aqua,"Water is a solvent.Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Caprylyl/Capryl Glucoside,Caprylyl/Capryl Glucoside is a surfactant.,68515-73-1
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Isopropylideneglycerol,Isopropylideneglycerol is a solvent.,100-79-8
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Sodium Declyglucoside Hydroxypropylsulfonate,Sodium Declyglucoside Hydroxypropylsulfonate is a surfactant.,742087-48-5
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Polymeric Green Colorant,Polymeric Green Colorant is a colorant.,Proprietary
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Polymeric Yellow Colorant,Polymeric Yellow Colorant is a colorant.,Proprietary
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Methylchloroisothiazolinone,Methylchloroisothiazolinone is a preservative.,26172-55-4
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Citric Acid,Citric Acid is a pH regulating agent.,77-92-9
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Fragrances,"For fragrance ingredient information, visit www.ifrafragrance.org",Proprietary
https://us.bona.com/products/Bona--Hard-Surface-Floor-Cleaner-with-Lemon-Mint.html,Bona® Hard-Surface Floor Cleaner with Lemon Mint,,Sodium Bicarbonate,Sodium Bicarbonate is a stabilizer.,144-55-8
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Water/Aqua,"Water is a solvent.Water is used in many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,PPG-2 Meythl Ether,"PPG-2 methyl ether is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Butoxypropanol,"Butoxypropanol is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",5131-66-8
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Diisobutylene-Maleic acid copolymer,Diisobutylene-Maleic acid copolymer acts as a dispersing agent.,37199-81-8
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,PEG/PPG Propylheptyl Ether,PEG/PPG Propylheptyl Ether acts as a surfactant.,166736-08-9
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Isotridecanol Ethyoxylate,Isotridecanol Ethyoxylate acts as a surfactant.,69011-36-5
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Alcohol Ethoxylate,Alcohol Ethoxylate acts as a surfactant.,Unavailable
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Trisodium Dicarboxymethyl Alaninate,Trisodium Dicarboxymethyl Alaninate acts as a chelating agent.,164462-16-2
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Citric Acid,Citric Acid acts as a pH regulating agent.,77-92-9
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Polymeric Blue Colorant,"Polymeric Blue Colorant is a colorant. Polymeric Blue Colorant is a substance used to differentiate between water and cleaner. It can come from dyes, pigments, inks, or chemicals. The use of colorant in a product helps to maintain high levels of safety in your home.",Proprietary
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Benziothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Methyisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/Bona--Hardwood-Floor-Wet-Cleaning-Pads.html,Bona Disposable Wet Cleaning Pads for Hardwood Floors,,Methylchloroisothiazolinone,Methylchloroisothiazolinone acts as a preservative.,26172-55-4
https://us.bona.com/products/pro-series-hardwood-floor-cleaner-refill-cartridge.html,Bona Pro Series Hardwood Floor Cleaner Refill Cartridge,,Water/Aqua,"Water is a solvent. Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/pro-series-hardwood-floor-cleaner-refill-cartridge.html,Bona Pro Series Hardwood Floor Cleaner Refill Cartridge,,Hydrogen Peroxide,Hydrogen peroxide is a solvent.,7722-84-1
https://us.bona.com/products/pro-series-hardwood-floor-cleaner-refill-cartridge.html,Bona Pro Series Hardwood Floor Cleaner Refill Cartridge,,PPG-2 METHYL ETHER,"PPG-2 methyl ether is a solvent. Co-solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Co-solvents can help to stabilize the surfactants and aid in grease clean-up. Co-solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/pro-series-hardwood-floor-cleaner-refill-cartridge.html,Bona Pro Series Hardwood Floor Cleaner Refill Cartridge,,Butoxypropanol,"Butoxypropanol is a solvent. Co-solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Co-solvents can help to stabilize the surfactants and aid in grease clean-up. Co-solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",5131-66-8
https://us.bona.com/products/pro-series-hardwood-floor-cleaner-refill-cartridge.html,Bona Pro Series Hardwood Floor Cleaner Refill Cartridge,,Decyl Glucoside,Decyl Glucoside is a Solvent,68515-73-1
https://us.bona.com/products/pro-series-hardwood-floor-cleaner-refill-cartridge.html,Bona Pro Series Hardwood Floor Cleaner Refill Cartridge,,Citric Acid,Citric Acid is apH regulating agent.,77-92-9
https://us.bona.com/products/pro-series-hardwood-floor-cleaner-refill-cartridge.html,Bona Pro Series Hardwood Floor Cleaner Refill Cartridge,,Sodium Hydroxide,Sodium Hydroxide is a pH Regulating Agent.,1310-73-2
https://us.bona.com/products/hardwood-floor-cleaner-36oz.html,Bona® Hardwood Floor Cleaner,,Aqua,"Water is a solvent.Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/hardwood-floor-cleaner-36oz.html,Bona® Hardwood Floor Cleaner,,Caprylyl/Capryl Glucoside,Caprylyl/Capryl Glucoside is a surfactant.,68515-73-1
https://us.bona.com/products/hardwood-floor-cleaner-36oz.html,Bona® Hardwood Floor Cleaner,,PPG-2 Methyl Ether,"PPG-2 methyl ether is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/hardwood-floor-cleaner-36oz.html,Bona® Hardwood Floor Cleaner,,Butoxypropanol,"Butoxypropanol is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",5131-66-8
https://us.bona.com/products/hardwood-floor-cleaner-36oz.html,Bona® Hardwood Floor Cleaner,,Polymeric Blue Colorant,Polymeric Blue Colorant is a colorant.,Proprietary
https://us.bona.com/products/hardwood-floor-cleaner-36oz.html,Bona® Hardwood Floor Cleaner,,Polymeric Pink Colorant,Polymeric Pink Colorant is a colorant.,Proprietary
